cpu_percent,read_count,write_count
33.0,568964,509572
29.0,568964,509572
33.0,568964,509582
28.7,568964,509582
34.8,568964,509582
27.9,568964,509582
43.2,568964,509585
33.2,568964,509586
28.4,568964,509586
30.5,568964,509586
33.2,568964,509586
30.2,568964,509586
27.1,568964,509591
35.5,568964,509591
27.5,568964,509591
30.7,568964,509591
30.3,568964,509591
31.2,568964,509594
42.1,568964,509594
30.3,568964,509594
32.7,568964,509594
28.4,568964,509594
30.7,568964,509594
31.5,568964,509595
32.5,568964,509595
28.1,568964,509595
33.7,568964,509595
30.0,568964,509598
30.0,568964,509598
31.0,568964,509598
31.3,568964,509598
43.1,568964,509598
30.8,568964,509598
30.0,568964,509599
27.8,568964,509599
34.7,568964,509599
27.0,568964,509599
32.7,568964,509599
30.5,568964,509602
30.8,568964,509602
28.6,568964,509602
37.5,568964,509602
27.8,568964,509602
31.5,568964,509603
31.2,568964,509603
31.0,568964,509603
28.4,568964,509603
31.8,568964,509603
31.7,568964,509606
27.5,568964,509606
34.3,568964,509606
43.0,568964,509606
33.8,568964,509606
29.9,568964,509663
31.7,568964,509663
29.3,568964,509663
31.0,568964,509663
30.2,568964,509663
32.4,568964,509663
27.1,568964,509666
30.8,568964,509666
32.5,568964,509666
29.4,568964,509666
35.5,568964,509667
42.4,568964,509667
31.5,568964,509667
30.8,568964,509667
30.0,568964,509667
29.0,568964,509667
35.6,568964,509670
27.1,568964,509670
31.3,568964,509670
32.7,568964,509670
28.0,568964,509670
31.2,568964,509671
29.1,568964,509671
48.0,568964,509671
27.1,568964,509671
35.2,568964,509671
28.0,568964,509676
31.8,568964,509676
30.0,568964,509676
32.0,568964,509676
28.1,568964,509676
35.3,568964,509684
25.6,568964,509684
31.3,568964,509684
30.5,568964,509687
29.7,568964,509687
33.2,568964,509687
28.6,568964,509689
33.5,568964,509689
30.3,568964,509689
35.0,568964,509689
30.8,568964,509690
45.0,568964,509690
27.9,568964,509690
34.0,568964,509691
26.5,568964,509691
32.2,568964,509691
32.2,568964,509694
27.5,568964,509694
31.3,568964,509694
33.3,568964,509694
31.2,568964,509695
27.5,568964,509695
34.8,568964,509695
28.5,568964,509695
45.3,568964,509695
31.8,568964,509695
34.0,568965,509695
27.9,568965,509698
34.3,568965,509698
29.6,568965,509698
26.9,568965,509698
37.1,568965,509749
27.2,568965,509749
33.3,568965,509749
29.4,568965,509749
32.5,568965,509749
28.4,568965,509749
34.7,568965,509751
28.5,568965,509751
32.3,568965,509751
30.0,568965,509751
33.7,568965,509751
26.4,568965,509751
43.5,568965,509751
32.0,568965,509751
28.1,568965,509751
30.3,568965,509751
32.8,568965,509751
30.2,568965,509754
28.4,568965,509754
35.0,568965,509754
27.4,568965,509754
31.0,568965,509754
29.6,568965,509754
33.5,568965,509754
26.0,568965,509754
34.2,568965,509754
30.5,568965,509756
27.9,568965,509759
33.7,568965,509759
42.3,568965,509759
34.0,568965,509793
30.8,568965,509793
30.3,568965,509793
30.7,568965,509795
32.5,568965,509796
28.0,568965,509796
32.0,568965,509796
30.3,568965,509796
29.9,568965,509796
29.4,568965,509796
30.7,568965,509796
33.2,568965,509796
26.0,568965,509796
36.6,568965,509796
28.1,568965,509799
32.8,568965,509799
19.1,568965,509799
38.2,568965,509799
28.7,568965,509799
31.2,568965,509799
29.8,568966,509799
32.7,568966,509799
27.0,568966,509799
31.3,568966,509799
20.0,568966,509802
16.8,568966,509802
36.3,568966,509802
28.0,568966,509802
32.8,568966,509802
31.2,568966,509802
45.8,568966,509802
26.3,568966,509802
37.0,568966,509802
29.0,568966,509802
31.3,568966,509802
32.3,568966,509805
29.6,568967,509805
30.2,568967,509805
31.3,568967,509805
31.8,568967,509805
29.4,568967,509805
33.7,568967,509805
28.5,568967,509805
17.8,568967,509805
9.4,568967,509805
8.5,568967,509808
6.5,568967,509808
7.4,568967,509808
11.1,568967,509808
2.0,568967,509808
23.5,568967,509808
5.1,568967,509808
10.0,568967,509808
3.5,568967,509820
10.6,568967,509820
5.9,568967,509820
8.5,568967,509820
8.5,568967,509821
9.0,568967,509821
4.5,568967,509821
7.0,568967,509821
7.0,568967,509821
2.0,568967,509822
12.5,568967,509822
2.0,568967,509824
11.9,568967,509824
6.5,568967,509824
11.1,568967,509825
3.0,568967,509825
29.9,568967,509825
3.0,568967,509825
5.5,568967,509825
8.1,568967,509879
6.0,568967,509879
5.5,568967,509881
5.6,568967,509881
10.6,568967,509881
5.5,568967,509881
8.0,568967,509887
6.6,568967,509887
22.8,568967,509887
4.0,568967,509887
9.0,568967,509888
4.5,568967,509888
6.0,568967,509888
12.4,568967,509888
3.0,568967,509888
29.5,568967,509888
31.0,568967,509890
33.3,568967,509890
29.4,568967,509890
34.7,568967,509890
27.5,568967,509890
31.5,568967,509892
34.8,568967,509892
27.9,568967,509892
30.7,568967,509892
31.5,568967,509892
31.8,568967,509892
26.1,568967,509895
50.0,568967,509895
27.4,568967,509895
31.7,568967,509895
28.1,568967,509896
40.0,568967,509896
26.6,568967,509896
33.0,568967,509896
28.9,568967,509896
31.0,568967,509896
28.1,568967,509899
30.8,568967,509899
32.3,568967,509899
27.1,568967,509899
35.5,568967,509899
28.4,568967,509899
32.7,568967,509899
30.8,568967,509899
43.4,568967,509899
29.4,568967,509900
33.7,568967,509902
27.0,568967,509903
30.7,568967,509903
34.5,568967,509903
27.1,568967,509903
30.2,568967,509903
32.7,568967,509903
30.3,568967,509903
29.5,568967,509903
35.0,568967,509904
29.0,568967,509904
29.6,568967,509907
31.0,568967,509907
32.3,568967,509907
27.1,568967,509907
33.3,568967,509907
30.5,568967,509907
27.0,568967,509907
48.5,568967,509907
27.4,568967,509907
33.8,568967,509907
27.4,568967,509910
33.7,568967,509910
28.1,568967,509910
33.3,568967,509910
29.9,568967,509955
32.5,568967,509955
26.8,568967,509955
34.7,568967,509955
27.1,568967,509955
43.4,568967,509955
32.2,568967,509955
28.4,568967,509958
31.3,568967,509958
33.3,568967,509958
31.2,568967,509980
29.5,568967,509980
37.3,568967,509980
26.7,568967,509980
32.8,568967,509980
30.7,568967,509980
32.2,568967,509980
39.9,568967,509986
33.5,568967,509986
32.0,568967,509986
28.1,568967,509986
33.0,568967,509986
29.3,568967,509986
30.7,568967,509986
31.8,568967,509986
31.2,568967,509986
29.3,568967,509986
32.2,568967,509986
29.4,568967,509989
34.3,568967,509989
30.7,568967,509989
29.6,568967,509989
29.1,568967,509989
31.0,568967,509989
46.0,568967,509989
27.0,568967,509990
33.7,568967,509990
29.0,568967,509990
32.0,568967,509993
27.9,568967,509993
37.7,568967,509993
26.4,568967,509993
31.7,568967,509993
33.5,568967,509993
44.6,568967,509993
27.6,568967,509993
32.5,568967,509993
31.8,568967,509993
27.4,568967,509993
35.3,568967,509996
28.3,568967,509996
32.3,568967,509996
28.6,568967,509996
34.0,568967,509996
26.0,568967,509996
35.3,568967,509996
26.6,568967,509997
33.5,568967,509997
30.5,568967,509997
28.9,568967,510000
33.0,568967,510000
31.7,568967,510000
30.3,568967,510000
28.4,568967,510000
48.5,568967,510000
31.3,568967,510000
31.8,568967,510000
30.3,568968,510000
35.5,568968,510000
27.0,568968,510000
31.5,568968,510003
31.8,568968,510003
26.7,568968,510003
33.0,568968,510004
31.0,568968,510006
33.0,568968,510006
26.4,568968,510006
36.5,568968,510006
27.0,568968,510006
31.2,568968,510006
29.6,568968,510009
34.2,568968,510009
26.6,568968,510009
48.2,568968,510009
29.0,568968,510072
28.5,568968,510072
32.2,568968,510072
28.2,568968,510072
32.2,568968,510072
29.6,568968,510072
31.2,568968,510075
24.1,568968,510075
37.1,568968,510075
40.8,568968,510075
31.2,568968,510076
31.0,568968,510076
32.3,568968,510076
27.7,568968,510077
30.7,568968,510077
33.2,568968,510077
28.2,568968,510077
29.8,568968,510080
34.5,568968,510080
30.2,568968,510080
28.9,568968,510081
46.7,568968,510081
30.7,568968,510081
30.7,568968,510081
30.5,568968,510081
32.7,568968,510081
27.0,568968,510081
33.7,568968,510084
31.3,568968,510084
28.5,568968,510084
33.7,568968,510084
26.1,568968,510085
34.3,568968,510085
29.5,568968,510085
32.0,568968,510085
28.9,568968,510085
48.2,568968,510085
27.3,568968,510085
32.0,568968,510088
32.3,568968,510088
31.2,568968,510088
26.9,568968,510089
34.0,568968,510089
30.0,568968,510090
27.0,568968,510090
34.0,568968,510090
28.8,568968,510090
45.8,568968,510090
27.0,568968,510093
36.9,568968,510093
27.7,568968,510093
31.8,568968,510135
30.5,568968,510135
32.5,568968,510135
26.7,568968,510135
34.2,568968,510135
33.3,568968,510135
28.5,568968,510135
33.3,568968,510135
29.5,568968,510138
31.0,568968,510138
30.5,568968,510138
31.3,568968,510138
45.0,568968,510138
33.5,568968,510138
28.1,568968,510138
33.0,568968,510138
31.5,568968,510138
28.9,568968,510138
30.7,568968,510141
31.5,568968,510141
31.3,568968,510141
27.7,568968,510141
37.7,568968,510141
26.5,568968,510142
31.7,568968,510142
29.9,568968,510142
34.2,568968,510142
27.2,568968,510142
35.0,568968,510142
29.6,568968,510145
29.4,568968,510145
43.5,568968,510145
30.2,568968,510145
34.2,568968,510145
25.6,568968,510145
35.9,568968,510145
29.1,568968,510145
32.5,568968,510145
29.0,568968,510145
33.0,568968,510148
27.1,568968,510148
33.7,568968,510148
27.5,568968,510148
32.5,568968,510148
29.8,568968,510148
30.2,568968,510148
32.5,568968,510148
32.0,568968,510148
30.0,568968,510148
41.8,568968,510148
38.3,568968,510151
27.9,568968,510151
31.0,568968,510151
33.5,568968,510151
30.0,568968,510152
29.9,568968,510152
34.0,568968,510152
10.5,568968,510152
4.0,568968,510152
25.6,568968,510152
6.0,568968,510155
9.0,568968,510155
4.0,568968,510155
10.0,568968,510155
5.1,568968,510155
5.1,568968,510157
10.0,568968,510157
6.1,568968,510169
4.5,568968,510169
9.0,568968,510169
6.5,568968,510169
2.0,568968,510169
12.1,568968,510169
2.5,568968,510169
9.0,568984,510169
5.0,568984,510169
11.3,568984,510218
17.2,568984,510218
13.4,568984,510220
2.5,568984,510220
9.0,568984,510220
7.5,568984,510220
8.5,568984,510220
6.4,568984,510220
9.0,568984,510222
7.5,568984,510222
5.0,568984,510223
10.6,568984,510223
6.5,568984,510225
7.1,568984,510225
6.4,568984,510225
9.1,568984,510225
4.0,568984,510225
6.5,568984,510225
9.0,568984,510225
20.6,568984,510225
8.6,568984,510226
7.0,568984,510226
11.0,568984,510226
28.8,568984,510228
33.5,568984,510228
29.0,568984,510228
32.7,568984,510228
31.3,568984,510228
29.0,568984,510228
29.6,568984,510228
31.7,568984,510229
31.8,568984,510229
26.4,568984,510229
36.5,568984,510232
26.5,568984,510232
31.3,568984,510232
31.2,568984,510232
47.3,568984,510232
26.7,568984,510232
36.4,568984,510233
28.9,568984,510234
31.8,568984,510234
29.0,568984,510234
30.5,568984,510236
29.6,568984,510236
30.0,568984,510236
31.3,568984,510236
43.7,568984,510236
30.5,568984,510236
30.5,568984,510236
31.8,568984,510236
26.9,568984,510236
35.4,568984,510236
27.7,568984,510239
32.7,568984,510239
29.4,568984,510239
31.7,568984,510239
30.7,568984,510239
31.0,568984,510239
30.2,568984,510240
29.3,568984,510240
32.7,568984,510240
28.1,568984,510240
30.8,568984,510240
34.2,568984,510243
43.5,568984,510243
29.0,568984,510243
37.3,568984,510243
29.0,568984,510246
28.1,568984,510246
32.0,568984,510247
31.0,568984,510298
32.8,568984,510298
30.2,568984,510298
34.8,568984,510298
26.0,568984,510298
35.3,568984,510298
27.4,568984,510298
33.8,568984,510298
28.5,568984,510301
32.3,568984,510301
27.8,568984,510301
47.5,568984,510301
29.6,568984,510306
30.3,568984,510306
33.2,568984,510306
30.5,568984,510306
31.2,568984,510306
30.9,568984,510306
34.0,568984,510306
26.0,568984,510306
32.5,568984,510306
30.5,568984,510307
45.0,568984,510307
29.2,568984,510310
37.0,568984,510310
25.8,568984,510310
28.6,568984,510310
32.8,568984,510310
31.0,568984,510310
30.2,568984,510313
30.5,568984,510313
32.7,568984,510316
28.5,568984,510316
33.2,568984,510318
29.0,568984,510318
31.8,568984,510318
30.0,568984,510318
31.2,568984,510318
30.0,568984,510318
32.3,568984,510318
43.0,568984,510318
27.5,568984,510319
35.0,568984,510319
27.2,568984,510319
32.7,568984,510322
29.7,568984,510322
33.0,568984,510322
27.4,568984,510322
35.0,568984,510322
29.8,568984,510322
31.3,568984,510322
27.2,568984,510323
35.4,568984,510323
27.0,568984,510323
28.1,568984,510326
35.5,568984,510326
27.0,568984,510326
31.3,568984,510326
44.0,568984,510326
35.2,568984,510326
26.0,568984,510327
35.0,568984,510328
28.1,568984,510328
31.7,568984,510328
30.0,568984,510328
32.2,568984,510331
28.5,568984,510331
32.7,568984,510331
36.3,568984,510331
43.7,568984,510331
34.7,568984,510331
28.4,568984,510331
30.3,568984,510382
32.7,568984,510382
30.0,568984,510382
28.6,568984,510385
34.3,568984,510385
27.8,568984,510385
30.5,568984,510385
29.8,568984,510385
31.5,568984,510385
30.0,568984,510385
26.5,568984,510386
37.9,568984,510386
39.5,568984,510386
32.0,568984,510389
31.2,568984,510389
31.8,568984,510389
26.4,568984,510389
34.3,568984,510389
29.4,568984,510389
31.5,568984,510389
30.0,568984,510390
32.5,568984,510390
27.9,568984,510390
29.6,568984,510390
32.0,568984,510394
28.9,568984,510394
34.7,568984,510394
27.0,568984,510394
35.0,568984,510394
30.5,568984,510395
46.0,568984,510442
27.2,568984,510442
38.9,568984,510442
26.0,568984,510442
30.7,568984,510444
32.0,568984,510444
28.1,568984,510444
31.0,568984,510444
29.6,568984,510444
34.7,568984,510444
26.8,568984,510444
47.7,568984,510444
34.3,568984,510444
31.5,568984,510444
27.0,568984,510444
34.0,568984,510447
30.0,568984,510447
31.0,568984,510447
34.8,568984,510447
30.5,568984,510448
32.5,568984,510448
29.9,568984,510448
31.7,568984,510448
42.7,568984,510448
34.5,568984,510448
27.0,568984,510451
34.0,568984,510451
28.6,568984,510451
32.5,568984,510451
27.3,568984,510451
35.7,568984,510451
26.5,568984,510451
27.5,568984,510451
36.8,568984,510451
25.6,568984,510451
32.5,568984,510451
32.5,568984,510454
32.7,568984,510454
26.5,568984,510454
36.0,568984,510454
31.0,568984,510454
45.7,568984,510454
28.9,568984,510454
35.2,568984,510454
26.0,568984,510454
29.1,568984,510454
32.5,568984,510457
29.4,568984,510457
30.0,568984,510457
31.0,568984,510457
32.0,568984,510457
37.0,568984,510457
38.0,568984,510457
27.5,568984,510457
32.7,568984,510457
30.2,568984,510457
32.3,568984,510460
29.4,568984,510460
31.8,568984,510460
29.5,568984,510460
27.4,568984,510461
38.0,568984,510461
26.7,568985,510462
31.3,568985,510462
31.7,568985,510462
32.5,568985,510462
27.4,568985,510462
36.7,568985,510465
28.5,568985,510465
45.2,568989,510474
29.6,568989,510474
33.5,568989,510474
27.9,568989,510534
30.2,568989,510534
32.8,568989,510534
27.3,568989,510534
34.2,568989,510534
28.4,568989,510534
33.3,568989,510534
27.4,568989,510583
34.3,568989,510583
26.8,568989,510584
34.0,568989,510584
28.6,568989,510585
32.7,568989,510585
35.1,568989,510585
34.0,568989,510585
42.7,568989,510585
28.6,568989,510585
36.3,568989,510587
27.5,568989,510588
30.5,568989,510588
34.0,568989,510588
29.6,568989,510589
28.4,568989,510589
35.9,568989,510589
27.9,568989,510589
41.5,568989,510589
33.3,568989,510589
13.0,568989,510589
9.0,568989,510592
6.1,568989,510592
7.5,568989,510592
2.0,568989,510632
12.4,568989,510632
3.0,568989,510632
7.5,568989,510632
7.5,568989,510632
10.0,568989,510632
3.5,568989,510646
6.9,568989,510646
8.0,568989,510646
2.0,568989,510646
9.5,568989,510646
6.5,568989,510646
23.6,568989,510646
5.5,568989,510646
11.0,568989,510646
2.5,568989,510646
9.5,568989,510648
7.5,568989,510648
10.6,568989,510649
3.5,568989,510649
7.5,568989,510649
7.5,568989,510649
5.0,568989,510649
10.5,568989,510649
4.5,568989,510649
8.0,568989,510649
11.5,568989,510649
10.0,568989,510651
3.5,568989,510651
13.9,568989,510651
17.7,568989,510651
5.9,568989,510651
10.0,568989,510651
5.5,568989,510651
6.0,568989,510651
7.1,568989,510651
11.9,568989,510651
4.5,568989,510653
7.0,568989,510653
8.0,568989,510654
21.7,568989,510654
19.8,568989,510654
33.5,568989,510654
29.5,568989,510654
28.9,568989,510654
37.7,568989,510654
26.4,568989,510654
32.8,568989,510654
31.5,568989,510656
33.3,568989,510656
25.6,568989,510656
35.0,568989,510656
29.0,568989,510656
30.7,568989,510656
30.5,568989,510656
34.7,568989,510656
26.0,568989,510656
33.2,568989,510656
44.1,568989,510659
29.9,568989,510659
33.3,568989,510659
27.4,568989,510659
35.6,568989,510659
29.3,568989,510659
32.8,568989,510659
27.0,568989,510659
34.8,568989,510659
28.3,568989,510682
32.5,568989,510682
28.3,568989,510685
33.5,568989,510685
28.0,568989,510685
28.6,568989,510685
37.8,568989,510685
27.5,568989,510685
32.0,568989,510685
45.2,568989,510685
30.0,568989,510685
28.4,568989,510685
35.7,568989,510688
31.7,568989,510689
30.2,568989,510689
30.5,568989,510689
32.0,568989,510689
28.5,568989,510689
30.0,568989,510689
33.8,568989,510689
25.6,568989,510689
50.0,568989,510689
26.6,568989,510689
34.7,568989,510692
28.6,568989,510692
31.8,568989,510692
29.9,568989,510692
34.0,568989,510692
26.5,568989,510692
31.7,568989,510692
31.0,568989,510692
29.2,568989,510692
31.7,568989,510692
29.5,568989,510696
35.8,568989,510696
45.7,568989,510696
33.0,568989,510696
32.0,568989,510696
31.5,568989,510696
26.6,568989,510696
37.2,568989,510696
26.5,568989,510698
32.7,568989,510698
29.3,568989,510698
33.7,568989,510701
30.7,568989,510701
30.0,568989,510701
34.0,568989,510701
26.8,568989,510701
33.7,568989,510701
27.6,568989,510701
32.2,568989,510705
30.8,568989,510705
45.3,568989,510705
29.6,568989,510707
34.5,568989,510707
26.6,568989,510707
30.7,568989,510707
35.1,568989,510707
26.0,568989,510707
32.2,568989,510707
32.0,568989,510708
32.3,568989,510708
27.0,568989,510708
34.5,568989,510708
31.0,568989,510713
31.2,568989,510713
26.6,568989,510713
36.5,568989,510713
26.0,568989,510713
31.5,568989,510713
45.2,568989,510764
29.4,568989,510764
31.2,568989,510764
30.5,568989,510764
35.6,568989,510767
27.4,568989,510767
34.7,568989,510767
28.8,568989,510767
31.8,568989,510767
29.6,568989,510767
32.8,568989,510767
27.2,568989,510768
34.5,568989,510768
27.4,568989,510769
31.5,568989,510772
33.5,568989,510772
27.0,568989,510772
32.8,568989,510772
48.8,568989,510772
30.0,568989,510772
28.5,568989,510772
36.0,568989,510773
27.1,568989,510773
30.7,568989,510775
31.2,568989,510775
35.5,568989,510778
29.0,568989,510778
31.2,568989,510778
32.7,568989,510778
26.0,568989,510778
33.0,568989,510778
30.8,568989,510779
36.8,568989,510779
25.6,568989,510779
38.0,568989,510779
29.4,568989,510782
45.7,568989,510782
29.5,568989,510782
29.8,568989,510782
32.2,568989,510782
32.2,568989,510782
29.5,568989,510783
29.7,568989,510783
34.2,568989,510783
26.6,568989,510783
31.7,568989,510783
32.7,568989,510786
32.2,568989,510787
26.4,568989,510787
38.0,568989,510787
27.4,568989,510787
31.8,568989,510787
30.0,568989,510796
34.5,568989,510796
40.5,568989,510796
31.3,568989,510796
32.2,568989,510798
27.5,568989,510798
34.0,568989,510798
29.1,568989,510798
32.5,568989,510798
29.6,568989,510798
32.0,568989,510799
30.8,568989,510799
31.8,568989,510799
29.6,568989,510799
31.5,568989,510799
29.4,568989,510802
31.0,568989,510802
30.5,568989,510802
29.7,568989,510802
33.7,568989,510802
40.7,568989,510858
34.0,568989,510858
31.3,568989,510858
30.8,568989,510858
27.0,568989,510858
35.9,568989,510861
27.1,568989,510861
31.0,568989,510861
33.0,568989,510861
29.1,568989,510861
30.3,568989,510862
29.9,568989,510862
36.1,568989,510862
39.4,568989,510864
34.5,568989,510864
29.4,568989,510864
32.2,568989,510867
29.6,568989,510867
31.7,568989,510867
28.9,568989,510867
34.5,568989,510868
27.0,568989,510868
32.8,568989,510868
29.8,568989,510868
28.1,568989,510868
30.0,568989,510868
31.8,568989,510871
32.5,568989,510871
28.4,568989,510871
34.7,568989,510871
30.8,568989,510871
45.0,568989,510872
28.0,568989,510872
36.4,568989,510872
27.5,568989,510872
29.6,568989,510872
33.8,568989,510872
28.7,568989,510875
30.2,568989,510875
30.2,568989,510875
34.8,568989,510875
26.0,568989,510876
34.7,568989,510876
30.2,568989,510876
31.0,568989,510876
30.8,568989,510876
30.5,568989,510876
45.5,568989,510879
34.5,568989,510879
33.5,568989,510879
32.2,568989,510879
31.5,568989,510883
26.5,568989,510883
31.8,568989,510883
32.7,568989,510883
32.0,568989,510883
26.4,568989,510883
36.5,568989,510883
26.5,568989,510885
46.5,568989,510885
28.0,568989,510885
36.2,568989,510888
25.6,568989,510888
33.0,568989,510888
31.0,568989,510888
31.0,568989,510888
29.6,568989,510888
32.2,568989,510888
32.7,568989,510891
41.7,568989,510891
34.2,568989,510891
30.3,568989,510941
29.6,568989,510941
31.7,568989,510941
31.0,568989,510943
29.6,568989,510943
33.5,568989,510943
27.6,568989,510943
30.3,568989,510946
32.0,568989,510946
42.2,568989,510946
31.2,568989,510946
14.1,568989,510947
7.5,568989,510947
3.5,568989,510947
11.4,568989,510947
4.5,568989,510947
10.0,568989,510947
9.0,568989,510947
7.5,568989,510950
6.0,568989,510950
4.0,568989,510956
12.0,568989,510963
3.0,568989,510963
22.5,568989,510963
10.0,568989,510963
9.0,568989,510963
3.5,568989,510963
12.0,568989,510963
4.5,568989,510963
10.0,568989,510963
5.6,568989,510963
5.4,568989,510966
6.0,568989,510966
9.5,568989,510966
6.1,568989,510966
6.4,568989,510966
12.5,568989,510966
2.5,568989,510966
9.5,568989,510966
6.6,568989,510966
10.9,568989,510966
15.7,568989,510973
11.9,568989,510973
3.5,568989,510973
6.4,568989,510973
9.5,568989,510973
7.0,568989,510973
7.4,568989,510973
6.5,568989,510973
11.6,568989,510973
4.0,568989,510973
7.0,568989,510977
9.0,568989,510977
22.4,568989,510977
7.0,568989,510977
6.4,568989,510977
17.6,568989,510977
27.1,568989,510977
35.3,568989,510977
27.5,568989,510977
33.8,568989,510977
30.2,568989,510977
31.5,568989,510980
27.6,568989,510980
37.1,568989,510980
27.5,568989,510982
30.5,568989,510982
33.0,568989,510982
27.4,568989,510982
30.3,568989,510982
31.2,568989,510982
49.2,568989,510982
26.4,568989,511027
35.4,568989,511027
29.7,568989,511027
32.3,568989,511027
28.9,568989,511027
34.5,568989,511027
27.5,568989,511027
32.0,568989,511027
29.9,568989,511027
33.0,568989,511027
28.6,568989,511027
30.8,568989,511030
32.7,568989,511030
27.5,568989,511030
34.3,568989,511030
28.0,568989,511030
33.0,568989,511030
44.8,568989,511030
31.5,568989,511030
30.0,568989,511030
34.0,568989,511030
27.5,568989,511033
30.8,568989,511033
34.5,568989,511033
25.6,568989,511033
32.7,568989,511033
33.3,568989,511033
31.7,568989,511033
26.6,568989,511033
48.0,568989,511033
30.3,568989,511033
30.5,568989,511033
30.3,568989,511036
33.2,568989,511036
28.6,568989,511036
33.0,568989,511036
28.8,568989,511036
30.7,568989,511036
33.5,568989,511040
28.4,568989,511040
35.1,568989,511040
43.0,568989,511042
33.7,568989,511042
26.3,568989,511042
34.0,568989,511042
29.7,568989,511042
32.0,568989,511042
29.0,568989,511042
34.2,568989,511044
27.0,568989,511045
29.4,568989,511045
37.1,568989,511046
42.2,568989,511046
30.8,568989,511051
33.5,568989,511052
30.8,568989,511052
28.0,568989,511052
35.1,568989,511052
29.3,568989,511052
32.5,568989,511052
31.8,568989,511052
32.5,568989,511056
42.9,568989,511056
32.5,568989,511056
32.1,568989,511059
27.7,568989,511059
33.2,568990,511059
30.3,568990,511059
32.5,568990,511059
32.0,568990,511059
30.0,568990,511059
30.8,568990,511109
32.5,568990,511109
28.3,568990,511109
43.2,568990,511114
31.7,568990,511114
31.2,568990,511114
31.3,568990,511114
29.7,568990,511114
36.0,568990,511114
25.6,568990,511114
32.0,568990,511114
32.5,568990,511115
31.3,568990,511115
40.6,568990,511118
37.4,568990,511118
27.0,568990,511118
31.2,568990,511118
29.5,568990,511118
33.8,568990,511118
27.0,568990,511118
32.2,568990,511118
33.0,568990,511119
27.7,568990,511119
33.8,568990,511122
28.9,568990,511122
34.3,568990,511122
31.2,568990,511122
45.0,568990,511122
30.5,568990,511122
32.3,568990,511122
29.1,568990,511122
30.2,568990,511123
32.7,568990,511123
28.0,568990,511123
30.0,568990,511126
32.3,568990,511126
33.3,568990,511126
27.1,568990,511126
31.2,568990,511126
33.2,568990,511126
30.3,568990,511126
27.8,568990,511128
36.7,568990,511128
27.5,568990,511128
31.2,568990,511132
44.9,568990,511132
32.2,568990,511132
29.1,568990,511132
29.1,568990,511132
35.2,568990,511132
26.0,568990,511132
35.5,568990,511134
26.6,568990,511134
34.0,568990,511134
29.4,568990,511134
32.7,568990,511137
28.5,568990,511137
49.7,568990,511137
26.9,568990,511137
31.5,568990,511137
32.5,568990,511137
27.4,568990,511137
31.5,568990,511141
34.0,568990,511141
30.3,568990,511141
28.0,568990,511144
33.8,568990,511144
30.7,568990,511144
45.2,568990,511144
28.8,568990,511144
35.5,568990,511144
26.7,568990,511144
32.0,568990,511191
29.3,568990,511191
30.2,568990,511191
30.0,568990,511194
31.5,568990,511194
31.8,568990,511194
28.5,568990,511194
33.5,568990,511194
41.7,568990,511194
32.8,568990,511194
30.2,568990,511195
31.5,568990,511195
29.8,568990,511195
34.3,568990,511195
28.5,568990,511198
29.5,568990,511198
36.3,568990,511198
25.6,568990,511198
47.3,568990,511198
33.0,568990,511198
31.7,568990,511199
26.6,568990,511199
35.5,568990,511199
28.2,568990,511199
32.2,568990,511202
30.2,568990,511202
34.8,568990,511202
27.4,568990,511202
46.2,568990,511202
30.7,568990,511202
29.2,568990,511202
31.5,568990,511221
30.5,568990,511221
33.2,568990,511221
26.5,568990,511222
35.6,568990,511224
29.4,568990,511224
32.3,568990,511224
29.1,568990,511224
32.3,568990,511224
30.2,568990,511224
34.0,568990,511224
27.1,568990,511237
33.0,568990,511237
33.0,568990,511237
27.8,568990,511239
44.8,568990,511239
34.8,568990,511239
30.3,568990,511239
28.0,568990,511239
36.5,568990,511239
27.9,568990,511239
33.7,568990,511239
31.5,568990,511239
34.0,568990,511240
27.5,568990,511240
30.7,568990,511243
34.5,568990,511243
27.0,568990,511243
48.2,568990,511243
28.1,568990,511243
34.2,568990,511243
28.0,568990,511243
33.5,568990,511243
29.0,568990,511243
32.3,568990,511243
29.4,568990,511246
31.3,568990,511246
30.7,568990,511250
32.3,568990,511250
28.4,568990,511250
29.1,568990,511250
35.8,568990,511250
39.9,568990,511250
32.5,568990,511250
32.0,568990,511250
31.5,568990,511250
27.0,568990,511250
38.8,568990,511250
27.3,568990,511253
31.5,568990,511253
31.3,568990,511253
32.0,568990,511253
27.2,568990,511253
47.2,568990,511253
32.7,568990,511253
28.2,568990,511253
33.5,568990,511253
29.1,568990,511253
33.0,568990,511256
30.8,568990,511256
29.8,568990,511256
17.5,568990,511256
12.4,568990,511256
9.0,568990,511256
21.0,568990,511258
9.5,568990,511258
3.5,568990,511258
8.5,568990,511258
3.5,568990,511258
10.5,568990,511261
3.0,568990,511261
8.0,568990,511273
8.4,568990,511273
7.0,568990,511273
3.5,568990,511273
25.5,568990,511323
6.0,568990,511323
4.0,568990,511323
11.0,568990,511323
5.0,568990,511323
9.0,568990,511323
8.0,568990,511323
11.3,568990,511325
1.5,568990,511325
12.9,568990,511326
6.4,568990,511341
8.5,568990,511341
7.0,568990,511341
8.5,568990,511341
18.5,568990,511341
9.5,568990,511341
5.6,568990,511341
5.0,568990,511343
10.5,568990,511343
3.0,568990,511343
